fecha,semana_iso,punto,producto,cantidad,precio_unitario,valor_cobrado,forma_pago,producto_receta,observaciones,fuente
2026-07-01,27,Tesoro,Paquete statice pink dreams,1,40000,40000,Transferencia,Paquete statice pink dreams,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,Jardines,Amaranto cascada,1,45000,45000,Datafono,Amaranto cascada (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,Jardines,Amaranto cascada,1,45000,45000,Datafono,Amaranto cascada (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,Jardines,Bocas de dragon,2,38000,76000,Datafono,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,Jardines,Bocas de dragon,1,38000,38000,Datafono,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,Jardines,Bocas de dragon,1,38000,38000,Efectivo,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,Jardines,Bocas de dragon,1,38000,38000,Transferencia,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,Jardines,Bouquet forever Dream mediano,1,120000,120000,Efectivo,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,Jardines,Bouquet forever Dream pequeño,1,85000,85000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,Jardines,Campanula,1,50000,50000,Transferencia,Campanula (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,Jardines,Cosecha Grande,1,125000,0,Obsequio,Cosecha Grande,Garantia,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,Jardines,Matricaria,1,45000,40500,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,Jardines,Paquete ammi majus,1,40000,40000,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,Jardines,Paquete plumas con celosias,1,,0,Transferencia,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,Jardines,Paquete plumas con celosias,1,,0,Datafono,,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,Jardines,Strawflower dream mix,1,40000,40000,Datafono,Strawflower dream mix,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,Jardines,Strawflower dream mix,1,40000,40000,Efectivo,Strawflower dream mix,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,Jardines,Strawflower dream mix,1,40000,40000,Datafono,Strawflower dream mix,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,Online,Bocas de dragon y plumas,1,,0,Transferencia,,FE-1730,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,Online,Bocas de dragon y plumas,1,,0,Transferencia,,FE-1731,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,Online,Cosecha Grande,1,125000,125000,Transferencia,Cosecha Grande,FE-1727,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,Online,Cosecha Pequeño,1,105000,89250,Transferencia,Cosecha Pequeño,FE-1729,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,San Lucas,Bocas de dragon,3,38000,0,Salida por daño,Bocas de dragón (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,San Lucas,Campanula,3,50000,0,Salida por daño,Campanula (paquete),,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,San Lucas,Edicion Especial Lisianthus,1,75000,75000,Transferencia,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
2026-07-02,27,San Lucas,Edicion especial lisianthus,1,75000,75000,Transferencia,Edicion Especial Lisianthus,,"hojas de punto de venta, cuenta poscdreamscanbloom (Drive)"
